2018-01-31 20:07:03.718869,956233635325132800,957513149418061824,[957546356016496640, 957566146659651584, 957558810213797888, 951528917302734848, 957522908657565696, 957225001068965889, 957401081616756738, 957589964434403328, 957259600918667265, 957443084408836096, 957174630636138496, 951146056456294400, 955432064060411904, 952474033047552000, 955376802914021376, 955339831344803840, 956440205434630144, 956855641007570944]

2018-01-31 20:08:03.680573,956233635325132800,957513149418061824,[957546356016496640, 957566146659651584, 957558810213797888, 951528917302734848, 957522908657565696, 957225001068965889, 957401081616756738, 957589964434403328, 957259600918667265, 957443084408836096, 957174630636138496, 951146056456294400, 955432064060411904, 952474033047552000, 955376802914021376, 955339831344803840, 956440205434630144, 956855641007570944]

2018-01-31 20:09:04.233696,956233635325132800,957513149418061824,[957546356016496640, 957566146659651584, 957558810213797888, 951528917302734848, 957522908657565696, 957225001068965889, 957401081616756738, 957589964434403328, 957259600918667265, 957443084408836096, 957174630636138496, 951146056456294400, 955432064060411904, 952474033047552000, 955376802914021376, 955339831344803840, 956440205434630144, 956855641007570944]

2018-01-31 20:10:03.062304,956233635325132800,957513149418061824,[957546356016496640, 957566146659651584, 957558810213797888, 951528917302734848, 957522908657565696, 957225001068965889, 957401081616756738, 957589964434403328, 957259600918667265, 957443084408836096, 957174630636138496, 951146056456294400, 955432064060411904, 952474033047552000, 955376802914021376, 955339831344803840, 956440205434630144, 956855641007570944]

2018-01-31 20:11:04.066689,956233635325132800,957513149418061824,[957546356016496640, 957566146659651584, 957558810213797888, 951528917302734848, 957522908657565696, 957225001068965889, 957401081616756738, 957589964434403328, 957259600918667265, 957443084408836096, 957174630636138496, 951146056456294400, 955432064060411904, 952474033047552000, 955376802914021376, 955339831344803840, 956440205434630144, 956855641007570944]

2018-01-31 20:12:03.711691,956233635325132800,957513149418061824,[957546356016496640, 957566146659651584, 957558810213797888, 951528917302734848, 957522908657565696, 957225001068965889, 957401081616756738, 957589964434403328, 957259600918667265, 957443084408836096, 957174630636138496, 951146056456294400, 955432064060411904, 952474033047552000, 955376802914021376, 955339831344803840, 956440205434630144, 956855641007570944]

2018-01-31 20:13:04.282851,956233635325132800,957513149418061824,[957546356016496640, 957566146659651584, 957558810213797888, 951528917302734848, 957522908657565696, 957225001068965889, 957401081616756738, 957589964434403328, 957259600918667265, 957443084408836096, 957174630636138496, 951146056456294400, 955432064060411904, 952474033047552000, 955376802914021376, 955339831344803840, 956440205434630144, 956855641007570944]

2018-01-31 20:14:04.884143,956233635325132800,957513149418061824,[957546356016496640, 957566146659651584, 957558810213797888, 951528917302734848, 957522908657565696, 957225001068965889, 957401081616756738, 957589964434403328, 957259600918667265, 957443084408836096, 957174630636138496, 951146056456294400, 955432064060411904, 952474033047552000, 955376802914021376, 955339831344803840, 956440205434630144, 956855641007570944]

2018-01-31 20:15:03.257930,956233635325132800,957513149418061824,[957546356016496640, 957566146659651584, 957558810213797888, 951528917302734848, 957522908657565696, 957225001068965889, 957401081616756738, 957589964434403328, 957259600918667265, 957443084408836096, 957174630636138496, 951146056456294400, 955432064060411904, 952474033047552000, 955376802914021376, 955339831344803840, 956440205434630144, 956855641007570944]

2018-01-31 20:16:03.119026,956233635325132800,957513149418061824,[957546356016496640, 957566146659651584, 957558810213797888, 951528917302734848, 957522908657565696, 957225001068965889, 957401081616756738, 957589964434403328, 957259600918667265, 957443084408836096, 957174630636138496, 951146056456294400, 955432064060411904, 952474033047552000, 955376802914021376, 955339831344803840, 956440205434630144, 956855641007570944]

2018-01-31 20:17:04.475301,956233635325132800,957513149418061824,[957546356016496640, 957566146659651584, 957558810213797888, 951528917302734848, 957522908657565696, 957225001068965889, 957401081616756738, 957589964434403328, 957259600918667265, 957443084408836096, 957174630636138496, 951146056456294400, 955432064060411904, 952474033047552000, 955376802914021376, 955339831344803840, 956440205434630144, 956855641007570944]

2018-01-31 20:18:04.180987,956233635325132800,957513149418061824,[957546356016496640, 957566146659651584, 957558810213797888, 951528917302734848, 957522908657565696, 957225001068965889, 957401081616756738, 957589964434403328, 957259600918667265, 957443084408836096, 957174630636138496, 951146056456294400, 955432064060411904, 952474033047552000, 955376802914021376, 955339831344803840, 956440205434630144, 956855641007570944]

2018-01-31 20:19:03.220904,956233635325132800,957513149418061824,[957546356016496640, 957566146659651584, 957558810213797888, 951528917302734848, 957522908657565696, 957225001068965889, 957401081616756738, 957589964434403328, 957259600918667265, 957443084408836096, 957174630636138496, 951146056456294400, 955432064060411904, 952474033047552000, 955376802914021376, 955339831344803840, 956440205434630144, 956855641007570944]

2018-01-31 20:20:03.085053,956233635325132800,957513149418061824,[957546356016496640, 957566146659651584, 957558810213797888, 951528917302734848, 957522908657565696, 957225001068965889, 957401081616756738, 957589964434403328, 957259600918667265, 957443084408836096, 957174630636138496, 951146056456294400, 955432064060411904, 952474033047552000, 955376802914021376, 955339831344803840, 956440205434630144, 956855641007570944]

2018-01-31 20:21:04.509975,956233635325132800,957513149418061824,[957546356016496640, 957566146659651584, 957558810213797888, 951528917302734848, 957522908657565696, 957225001068965889, 957401081616756738, 957589964434403328, 957259600918667265, 957443084408836096, 957174630636138496, 951146056456294400, 955432064060411904, 952474033047552000, 955376802914021376, 955339831344803840, 956440205434630144, 956855641007570944]

2018-01-31 20:22:03.645501,956233635325132800,957513149418061824,[957546356016496640, 957566146659651584, 957558810213797888, 951528917302734848, 957522908657565696, 957225001068965889, 957401081616756738, 957589964434403328, 957259600918667265, 957443084408836096, 957174630636138496, 951146056456294400, 955432064060411904, 952474033047552000, 955376802914021376, 955339831344803840, 956440205434630144, 956855641007570944]

2018-01-31 20:23:03.713810,956233635325132800,957513149418061824,[957546356016496640, 957566146659651584, 957558810213797888, 951528917302734848, 957522908657565696, 957225001068965889, 957401081616756738, 957589964434403328, 957259600918667265, 957443084408836096, 957174630636138496, 951146056456294400, 955432064060411904, 952474033047552000, 955376802914021376, 955339831344803840, 956440205434630144, 956855641007570944]

2018-01-31 20:24:03.644241,956233635325132800,957513149418061824,[957546356016496640, 957566146659651584, 957558810213797888, 951528917302734848, 957522908657565696, 957225001068965889, 957401081616756738, 957589964434403328, 957259600918667265, 957443084408836096, 957174630636138496, 951146056456294400, 955432064060411904, 952474033047552000, 955376802914021376, 955339831344803840, 956440205434630144, 956855641007570944]

2018-01-31 20:25:04.964435,956233635325132800,957513149418061824,[957546356016496640, 957566146659651584, 957558810213797888, 951528917302734848, 957522908657565696, 957225001068965889, 957401081616756738, 957589964434403328, 957259600918667265, 957443084408836096, 957174630636138496, 951146056456294400, 955432064060411904, 952474033047552000, 955376802914021376, 955339831344803840, 956440205434630144, 956855641007570944]

2018-01-31 20:26:03.500589,956233635325132800,957513149418061824,[957546356016496640, 957566146659651584, 957558810213797888, 951528917302734848, 957522908657565696, 957225001068965889, 957401081616756738, 957589964434403328, 957259600918667265, 957443084408836096, 957174630636138496, 951146056456294400, 955432064060411904, 952474033047552000, 955376802914021376, 955339831344803840, 956440205434630144, 956855641007570944]

2018-01-31 20:27:05.815805,956233635325132800,957513149418061824,[957546356016496640, 957566146659651584, 957558810213797888, 951528917302734848, 957522908657565696, 957225001068965889, 957401081616756738, 957589964434403328, 957259600918667265, 957443084408836096, 957174630636138496, 951146056456294400, 955432064060411904, 952474033047552000, 955376802914021376, 955339831344803840, 956440205434630144, 956855641007570944]

2018-01-31 20:28:03.679309,956233635325132800,957513149418061824,[957546356016496640, 957566146659651584, 957558810213797888, 951528917302734848, 957522908657565696, 957225001068965889, 957401081616756738, 957589964434403328, 957259600918667265, 957443084408836096, 957174630636138496, 951146056456294400, 955432064060411904, 952474033047552000, 955376802914021376, 955339831344803840, 956440205434630144, 956855641007570944]

2018-01-31 20:29:04.552163,956233635325132800,957513149418061824,[957546356016496640, 957566146659651584, 957558810213797888, 951528917302734848, 957522908657565696, 957225001068965889, 957401081616756738, 957589964434403328, 957259600918667265, 957443084408836096, 957174630636138496, 951146056456294400, 955432064060411904, 952474033047552000, 955376802914021376, 955339831344803840, 956440205434630144, 956855641007570944]

2018-01-31 20:30:04.521624,956233635325132800,957513149418061824,[957546356016496640, 957566146659651584, 957558810213797888, 951528917302734848, 957522908657565696, 957225001068965889, 957401081616756738, 957589964434403328, 957259600918667265, 957443084408836096, 957174630636138496, 951146056456294400, 955432064060411904, 952474033047552000, 955376802914021376, 955339831344803840, 956440205434630144, 956855641007570944]

2018-01-31 20:31:03.335183,956233635325132800,957513149418061824,[957546356016496640, 957566146659651584, 957558810213797888, 951528917302734848, 957522908657565696, 957225001068965889, 957401081616756738, 957589964434403328, 957259600918667265, 957443084408836096, 957174630636138496, 951146056456294400, 955432064060411904, 952474033047552000, 955376802914021376, 955339831344803840, 956440205434630144, 956855641007570944]

2018-01-31 20:32:03.469586,956233635325132800,957513149418061824,[957546356016496640, 957566146659651584, 957558810213797888, 951528917302734848, 957522908657565696, 957225001068965889, 957401081616756738, 957589964434403328, 957259600918667265, 957443084408836096, 957174630636138496, 951146056456294400, 955432064060411904, 952474033047552000, 955376802914021376, 955339831344803840, 956440205434630144, 956855641007570944]

2018-01-31 20:33:04.486238,956233635325132800,957513149418061824,[957546356016496640, 957566146659651584, 957558810213797888, 951528917302734848, 957522908657565696, 957225001068965889, 957401081616756738, 957589964434403328, 957259600918667265, 957443084408836096, 957174630636138496, 951146056456294400, 955432064060411904, 952474033047552000, 955376802914021376, 955339831344803840, 956440205434630144, 956855641007570944]

2018-01-31 20:34:03.306395,956233635325132800,957513149418061824,[957546356016496640, 957566146659651584, 957558810213797888, 951528917302734848, 957522908657565696, 957225001068965889, 957401081616756738, 957589964434403328, 957259600918667265, 957443084408836096, 957174630636138496, 951146056456294400, 955432064060411904, 952474033047552000, 955376802914021376, 955339831344803840, 956440205434630144, 956855641007570944]

2018-01-31 20:35:03.127458,956233635325132800,957513149418061824,[957546356016496640, 957566146659651584, 957558810213797888, 951528917302734848, 957522908657565696, 957225001068965889, 957401081616756738, 957589964434403328, 957259600918667265, 957443084408836096, 957174630636138496, 951146056456294400, 955432064060411904, 952474033047552000, 955376802914021376, 955339831344803840, 956440205434630144, 956855641007570944]

2018-01-31 20:36:03.064433,956233635325132800,957513149418061824,[957546356016496640, 957566146659651584, 957558810213797888, 951528917302734848, 957522908657565696, 957225001068965889, 957401081616756738, 957589964434403328, 957259600918667265, 957443084408836096, 957174630636138496, 951146056456294400, 955432064060411904, 952474033047552000, 955376802914021376, 955339831344803840, 956440205434630144, 956855641007570944]

